Gap	Count	Annotation							
315	15000	NA	FALSE						
315.025	13805	NA	FALSE						
315.05	22742	NA	FALSE						
315.075	43328	NA	FALSE						
315.1	80343	NA	TRUE						
315.125	142097	NA	TRUE						
315.15	177823	NA	TRUE						
315.175	144445	NA	TRUE						
315.2	100132	NA	TRUE						
315.225	55402	NA	FALSE						
315.25	28321	NA	FALSE						
315.275	16990	NA	FALSE						
315.3	16078	NA	FALSE						
315.325	15767	NA	FALSE						
315.35	11435	NA	FALSE						
315.375	11654	NA	FALSE						
315.4	12855	NA	FALSE						
315.425	14844	NA	FALSE						
315.45	20161	NA	FALSE						
315.475	31092	NA	FALSE						
315.5	28818	NA	FALSE						
315.525	19486	NA	FALSE						
315.55	17639	NA	FALSE						
315.575	23245	NA	FALSE						
315.6	42490	NA	FALSE						
315.625	64855	NA	TRUE						
315.65	81294	NA	TRUE						
315.675	68632	NA	TRUE						
315.7	39581	NA	FALSE						
315.725	22877	NA	FALSE						
315.75	17385	NA	FALSE						
315.775	17832	NA	FALSE						
315.8	26231	NA	FALSE						
315.825	31988	NA	FALSE						
315.85	22429	NA	FALSE						
315.875	16882	NA	FALSE						
315.9	13429	NA	FALSE						
315.925	10595	NA	FALSE						
315.95	11089	NA	FALSE						
315.975	15761	NA	FALSE						
316	14462	NA	FALSE						
316.025	13802	NA	FALSE						
316.05	22468	NA	FALSE						
316.075	43581	NA	FALSE						
316.1	84347	NA	TRUE						
316.125	129980	NA	TRUE						
316.15	178430	NA	TRUE						
316.175	152299	NA	TRUE						
316.2	93842	NA	TRUE						
316.225	54093	NA	FALSE						
316.25	27700	NA	FALSE						
316.275	16344	NA	FALSE						
316.3	15983	NA	FALSE						
316.325	16643	NA	FALSE						
316.35	12314	NA	FALSE						
316.375	11628	NA	FALSE						
316.4	13000	NA	FALSE						
316.425	15213	NA	FALSE						
316.45	19548	NA	FALSE						
316.475	30949	NA	FALSE						
316.5	28647	NA	FALSE						
316.525	19651	NA	FALSE						
316.55	17348	NA	FALSE						
316.575	23068	NA	FALSE						
316.6	42493	NA	FALSE						
316.625	63698	NA	TRUE						
316.65	82504	NA	TRUE						
316.675	66892	NA	TRUE						
316.7	42060	NA	FALSE						
316.725	23986	NA	FALSE						
316.75	16712	NA	FALSE						
316.775	18553	NA	FALSE						
316.8	26757	NA	FALSE						
316.825	31683	NA	FALSE						
316.85	22346	NA	FALSE						
316.875	16637	NA	FALSE						
316.9	14089	NA	FALSE						
316.925	11177	NA	FALSE						
316.95	10905	NA	FALSE						
316.975	15503	NA	FALSE						
317	14599	NA	FALSE						
317.025	14690	NA	FALSE						
317.05	21440	NA	FALSE						
317.075	41686	NA	FALSE						
317.1	86476	NA	TRUE						
317.125	131508	NA	TRUE						
317.15	170528	NA	TRUE						
317.175	155253	NA	TRUE						
317.2	95207	NA	TRUE						
317.225	53971	NA	FALSE						
317.25	28375	NA	FALSE						
317.275	17039	NA	FALSE						
317.3	16161	NA	FALSE						
317.325	16580	NA	FALSE						
317.35	11160	NA	FALSE						
317.375	11814	NA	FALSE						
317.4	13871	NA	FALSE						
317.425	15286	NA	FALSE						
317.45	21168	NA	FALSE						
317.475	30792	NA	FALSE						
317.5	27367	NA	FALSE						
317.525	20451	NA	FALSE						
317.55	16400	NA	FALSE						
317.575	22771	NA	FALSE						
317.6	37908	NA	FALSE						
317.625	60272	NA	TRUE						
317.65	80109	NA	TRUE						
317.675	63758	NA	TRUE						
317.7	40247	NA	FALSE						
317.725	25015	NA	FALSE						
317.75	16779	NA	FALSE						
317.775	19566	NA	FALSE						
317.8	27040	NA	FALSE						
317.825	30868	NA	FALSE						
317.85	22067	NA	FALSE						
317.875	16237	NA	FALSE						
317.9	13377	NA	FALSE						
317.925	10720	NA	FALSE						
317.95	10638	NA	FALSE						
317.975	15889	NA	FALSE						
318	14730	NA	FALSE						
318.025	14460	NA	FALSE						
318.05	20941	NA	FALSE						
318.075	40786	NA	FALSE						
318.1	81268	NA	TRUE						
318.125	137419	NA	TRUE						
318.15	162272	NA	TRUE						
318.175	141308	NA	TRUE						
318.2	96261	NA	TRUE						
318.225	52481	NA	FALSE						
318.25	28970	NA	FALSE						
318.275	17790	NA	FALSE						
318.3	16567	NA	FALSE						
318.325	16915	NA	FALSE						
318.35	10812	NA	FALSE						
318.375	11157	NA	FALSE						
318.4	13589	NA	FALSE						
318.425	16065	NA	FALSE						
318.45	21595	NA	FALSE						
318.475	31013	NA	FALSE						
318.5	28169	NA	FALSE						
318.525	18268	NA	FALSE						
318.55	16527	NA	FALSE						
318.575	21286	NA	FALSE						
318.6	35357	NA	FALSE						
318.625	61098	NA	TRUE						
318.65	80217	NA	TRUE						
318.675	66307	NA	TRUE						
318.7	40573	NA	FALSE						
318.725	24845	NA	FALSE						
318.75	17095	NA	FALSE						
318.775	20203	NA	FALSE						
318.8	27164	NA	FALSE						
318.825	31754	NA	FALSE						
318.85	21087	NA	FALSE						
318.875	15949	NA	FALSE						
318.9	13447	NA	FALSE						
318.925	10693	NA	FALSE						
318.95	10706	NA	FALSE						
318.975	15619	NA	FALSE						
319	14169	NA	FALSE						
319.025	13326	NA	FALSE						
319.05	20585	NA	FALSE						
319.075	42522	NA	FALSE						
319.1	73604	NA	TRUE						
319.125	137961	NA	TRUE						
319.15	164611	NA	TRUE						
319.175	139426	NA	TRUE						
319.2	94488	NA	TRUE						
319.225	52508	NA	FALSE						
319.25	28751	NA	FALSE						
319.275	17097	NA	FALSE						
319.3	16081	NA	FALSE						
319.325	16587	NA	FALSE						
319.35	11096	NA	FALSE						
319.375	11391	NA	FALSE						
319.4	12860	NA	FALSE						
319.425	15431	NA	FALSE						
319.45	20668	NA	FALSE						
319.475	30874	NA	FALSE						
319.5	28889	NA	FALSE						
319.525	18021	NA	FALSE						
319.55	16804	NA	FALSE						
319.575	21945	NA	FALSE						
319.6	34751	NA	FALSE						
319.625	59603	NA	TRUE						
319.65	78212	NA	TRUE						
319.675	68143	NA	TRUE						
319.7	40640	NA	FALSE						
319.725	25321	NA	FALSE						
319.75	16663	NA	FALSE						
319.775	19096	NA	FALSE						
319.8	26809	NA	FALSE						
319.825	34033	NA	FALSE						
319.85	20727	NA	FALSE						
319.875	16628	NA	FALSE						
319.9	14533	NA	FALSE						
319.925	10867	NA	FALSE						
319.95	10721	NA	FALSE						
319.975	15833	NA	FALSE						
320	14602	NA	FALSE						
320.025	12886	NA	FALSE						
320.05	20899	NA	FALSE						
320.075	41731	NA	FALSE						
320.1	72717	NA	TRUE						
320.125	125136	NA	TRUE						
320.15	162260	NA	TRUE						
320.175	147675	NA	TRUE						
320.2	90350	NA	TRUE						
320.225	54861	NA	FALSE						
320.25	31121	NA	FALSE						
320.275	17972	NA	FALSE						
320.3	15855	NA	FALSE						
320.325	16380	NA	FALSE						
320.35	11214	NA	FALSE						
320.375	10911	NA	FALSE						
320.4	12944	NA	FALSE						
320.425	14225	NA	FALSE						
320.45	19078	NA	FALSE						
320.475	31578	NA	FALSE						
320.5	30790	NA	FALSE						
320.525	19083	NA	FALSE						
320.55	16817	NA	FALSE						
320.575	22157	NA	FALSE						
320.6	34882	NA	FALSE						
320.625	57203	NA	FALSE						
320.65	77800	NA	TRUE						
320.675	75132	NA	TRUE						
320.7	43319	NA	FALSE						
320.725	25427	NA	FALSE						
320.75	17300	NA	FALSE						
320.775	17473	NA	FALSE						
320.8	26794	NA	FALSE						
320.825	33597	NA	FALSE						
320.85	22750	NA	FALSE						
320.875	15836	NA	FALSE						
320.9	13744	NA	FALSE						
320.925	10854	NA	FALSE						
320.95	9926	NA	FALSE						
320.975	15334	NA	FALSE						
321	14783	NA	FALSE						
321.025	12369	NA	FALSE						
321.05	21596	NA	FALSE						
321.075	39161	NA	FALSE						
321.1	73822	NA	TRUE						
321.125	121702	NA	TRUE						
321.15	156351	NA	TRUE						
321.175	159010	NA	TRUE						
321.2	92552	NA	TRUE						
321.225	55220	NA	FALSE						
321.25	31517	NA	FALSE						
321.275	18501	NA	FALSE						
321.3	16285	NA	FALSE						
321.325	16013	NA	FALSE						
321.35	11142	NA	FALSE						
321.375	11044	NA	FALSE						
321.4	12777	NA	FALSE						
321.425	13927	NA	FALSE						
321.45	19086	NA	FALSE						
321.475	30350	NA	FALSE						
321.5	32169	NA	FALSE						
321.525	19850	NA	FALSE						
321.55	16943	NA	FALSE						
321.575	22231	NA	FALSE						
321.6	34967	NA	FALSE						
321.625	56827	NA	FALSE						
321.65	81416	NA	TRUE						
321.675	76162	NA	TRUE						
321.7	42662	NA	FALSE						
321.725	26054	NA	FALSE						
321.75	17639	NA	FALSE						
321.775	17314	NA	FALSE						
321.8	25812	NA	FALSE						
321.825	32990	NA	FALSE						
321.85	23248	NA	FALSE						
321.875	16081	NA	FALSE						
321.9	13855	NA	FALSE						
321.925	10862	NA	FALSE						
321.95	10223	NA	FALSE						
321.975	15330	NA	FALSE						
322	15671	NA	FALSE						
322.025	13837	NA	FALSE						
322.05	21810	NA	FALSE						
322.075	37430	NA	FALSE						
322.1	75923	NA	TRUE						
322.125	124446	NA	TRUE						
322.15	156327	NA	TRUE						
322.175	158971	NA	TRUE						
322.2	96607	NA	TRUE						
322.225	61631	NA	TRUE						
322.25	31310	NA	FALSE						
322.275	19548	NA	FALSE						
322.3	16510	NA	FALSE						
322.325	16660	NA	FALSE						
322.35	11643	NA	FALSE						
322.375	11289	NA	FALSE						
322.4	13274	NA	FALSE						
322.425	14268	NA	FALSE						
322.45	19878	NA	FALSE						
322.475	29247	NA	FALSE						
322.5	31635	NA	FALSE						
322.525	21552	NA	FALSE						
322.55	16916	NA	FALSE						
322.575	21941	NA	FALSE						
322.6	38853	NA	FALSE						
322.625	60211	NA	TRUE						
322.65	82699	NA	TRUE						
322.675	74378	NA	TRUE						
322.7	44239	NA	FALSE						
322.725	26363	NA	FALSE						
322.75	18018	NA	FALSE						
322.775	19240	NA	FALSE						
322.8	25778	NA	FALSE						
322.825	33697	NA	FALSE						
322.85	24199	NA	FALSE						
322.875	17520	NA	FALSE						
322.9	13153	NA	FALSE						
322.925	10986	NA	FALSE						
322.95	10577	NA	FALSE						
322.975	14998	NA	FALSE						
323	14820	NA	FALSE						
323.025	13008	NA	FALSE						
323.05	20913	NA	FALSE						
323.075	39242	NA	FALSE						
323.1	88967	NA	TRUE						
323.125	127021	NA	TRUE						
323.15	162740	NA	TRUE						
323.175	148210	NA	TRUE						
323.2	102333	NA	TRUE						
323.225	64717	NA	TRUE						
323.25	31647	NA	FALSE						
323.275	19972	NA	FALSE						
323.3	16471	NA	FALSE						
323.325	17085	NA	FALSE						
323.35	12371	NA	FALSE						
323.375	11307	NA	FALSE						
323.4	13142	NA	FALSE						
323.425	15790	NA	FALSE						
323.45	22604	NA	FALSE						
323.475	29159	NA	FALSE						
323.5	28631	NA	FALSE						
323.525	20968	NA	FALSE						
323.55	17538	NA	FALSE						
323.575	22018	NA	FALSE						
323.6	48464	NA	FALSE						
323.625	62744	NA	TRUE						
323.65	83067	NA	TRUE						
323.675	69525	NA	TRUE						
323.7	41629	NA	FALSE						
323.725	29549	NA	FALSE						
323.75	18239	NA	FALSE						
323.775	23435	NA	FALSE						
323.8	25192	NA	FALSE						
323.825	31788	NA	FALSE						
323.85	23277	NA	FALSE						
323.875	19430	NA	FALSE						
323.9	13403	NA	FALSE						
323.925	11704	NA	FALSE						
323.95	9900	NA	FALSE						
323.975	15064	NA	FALSE						
324	15091	NA	FALSE						
324.025	13751	NA	FALSE						
324.05	19296	NA	FALSE						
324.075	40101	NA	FALSE						
324.1	101988	NA	TRUE						
324.125	122008	NA	TRUE						
324.15	160896	NA	TRUE						
324.175	147063	NA	TRUE						
324.2	93906	NA	TRUE						
324.225	76736	NA	TRUE						
324.25	33709	NA	FALSE						
324.275	19938	NA	FALSE						
324.3	16238	NA	FALSE						
324.325	16553	NA	FALSE						
324.35	12173	NA	FALSE						
324.375	11688	NA	FALSE						
324.4	12714	NA	FALSE						
324.425	15513	NA	FALSE						
324.45	23641	NA	FALSE						
324.475	28459	NA	FALSE						
324.5	28652	NA	FALSE						
324.525	19435	NA	FALSE						
324.55	16808	NA	FALSE						
324.575	21276	NA	FALSE						
324.6	51179	NA	FALSE						
324.625	64378	NA	TRUE						
324.65	79887	NA	TRUE						
324.675	68293	NA	TRUE						
324.7	41412	NA	FALSE						
324.725	30197	NA	FALSE						
324.75	17683	NA	FALSE						
324.775	22771	NA	FALSE						
324.8	25928	NA	FALSE						
324.825	31479	NA	FALSE						
324.85	23070	NA	FALSE						
324.875	16658	NA	FALSE						
324.9	13908	NA	FALSE						
324.925	10620	NA	FALSE						
324.95	9652	NA	FALSE						
324.975	15415	NA	FALSE						
325	14890	NA	FALSE						
325.025	12865	NA	FALSE						
325.05	21024	NA	FALSE						
325.075	39429	NA	FALSE						
325.1	88756	NA	TRUE						
325.125	126098	NA	TRUE						
325.15	157103	NA	TRUE						
325.175	147754	NA	TRUE						
325.2	98027	NA	TRUE						
325.225	76182	NA	TRUE						
325.25	36754	NA	FALSE						
325.275	19513	NA	FALSE						
325.3	16364	NA	FALSE						
325.325	16822	NA	FALSE						
325.35	12296	NA	FALSE						
325.375	11357	NA	FALSE						
325.4	12119	NA	FALSE						
325.425	14817	NA	FALSE						
325.45	20612	NA	FALSE						
325.475	30171	NA	FALSE						
325.5	28662	NA	FALSE						
325.525	19121	NA	FALSE						
325.55	16639	NA	FALSE						
325.575	21870	NA	FALSE						
325.6	41047	NA	FALSE						
325.625	62249	NA	TRUE						
325.65	80238	NA	TRUE						
325.675	68395	NA	TRUE						
325.7	43280	NA	FALSE						
325.725	27230	NA	FALSE						
325.75	16956	NA	FALSE						
325.775	18796	NA	FALSE						
325.8	26648	NA	FALSE						
325.825	31754	NA	FALSE						
325.85	22076	NA	FALSE						
325.875	15745	NA	FALSE						
325.9	13901	NA	FALSE						
325.925	10645	NA	FALSE						
325.95	10488	NA	FALSE						
325.975	15502	NA	FALSE						
326	15572	NA	FALSE						
326.025	12963	NA	FALSE						
326.05	20287	NA	FALSE						
326.075	37253	NA	FALSE						
326.1	73637	NA	TRUE						
326.125	127766	NA	TRUE						
326.15	160681	NA	TRUE						
326.175	143432	NA	TRUE						
326.2	111243	NA	TRUE						
326.225	78425	NA	TRUE						
326.25	34555	NA	FALSE						
326.275	18853	NA	FALSE						
326.3	16616	NA	FALSE						
326.325	17906	NA	FALSE						
326.35	11796	NA	FALSE						
326.375	11220	NA	FALSE						
326.4	12503	NA	FALSE						
326.425	13790	NA	FALSE						
326.45	19428	NA	FALSE						
326.475	30106	NA	FALSE						
326.5	29637	NA	FALSE						
326.525	19438	NA	FALSE						
326.55	16436	NA	FALSE						
326.575	20825	NA	FALSE						
326.6	34525	NA	FALSE						
326.625	57207	NA	FALSE						
326.65	80453	NA	TRUE						
326.675	70177	NA	TRUE						
326.7	44074	NA	FALSE						
326.725	26459	NA	FALSE						
326.75	17124	NA	FALSE						
326.775	17215	NA	FALSE						
326.8	26632	NA	FALSE						
326.825	32651	NA	FALSE						
326.85	22683	NA	FALSE						
326.875	16267	NA	FALSE						
326.9	13550	NA	FALSE						
326.925	11345	NA	FALSE						
326.95	10057	NA	FALSE						
326.975	15822	NA	FALSE						
327	15891	NA	FALSE						
327.025	12880	NA	FALSE						
327.05	19287	NA	FALSE						
327.075	39483	NA	FALSE						
327.1	66912	NA	TRUE						
327.125	118879	NA	TRUE						
327.15	164038	NA	TRUE						
327.175	151555	NA	TRUE						
327.2	110574	NA	TRUE						
327.225	73433	NA	TRUE						
327.25	32955	NA	FALSE						
327.275	18870	NA	FALSE						
327.3	16587	NA	FALSE						
327.325	18393	NA	FALSE						
327.35	11541	NA	FALSE						
327.375	11030	NA	FALSE						
327.4	12444	NA	FALSE						
327.425	14470	NA	FALSE						
327.45	18948	NA	FALSE						
327.475	29548	NA	FALSE						
327.5	29454	NA	FALSE						
327.525	19853	NA	FALSE						
327.55	16524	NA	FALSE						
327.575	20853	NA	FALSE						
327.6	32388	NA	FALSE						
327.625	53864	NA	FALSE						
327.65	80644	NA	TRUE						
327.675	74389	NA	TRUE						
327.7	45762	NA	FALSE						
327.725	26232	NA	FALSE						
327.75	16995	NA	FALSE						
327.775	17079	NA	FALSE						
327.8	25748	NA	FALSE						
327.825	32732	NA	FALSE						
327.85	22118	NA	FALSE						
327.875	16982	NA	FALSE						
327.9	13722	NA	FALSE						
327.925	12210	NA	FALSE						
327.95	10275	NA	FALSE						
327.975	15247	NA	FALSE						
328	16161	NA	FALSE						
328.025	12956	NA	FALSE						
328.05	19212	NA	FALSE						
328.075	38524	NA	FALSE						
328.1	63974	NA	TRUE						
328.125	109809	NA	TRUE						
328.15	165947	NA	TRUE						
328.175	168860	NA	TRUE						
328.2	99910	NA	TRUE						
328.225	65713	NA	TRUE						
328.25	34907	NA	FALSE						
328.275	18359	NA	FALSE						
328.3	16020	NA	FALSE						
328.325	18378	NA	FALSE						
328.35	11777	NA	FALSE						
328.375	10621	NA	FALSE						
328.4	12596	NA	FALSE						
328.425	14934	NA	FALSE						
328.45	19262	NA	FALSE						
328.475	27819	NA	FALSE						
328.5	30349	NA	FALSE						
328.525	19403	NA	FALSE						
328.55	18124	NA	FALSE						
328.575	21235	NA	FALSE						
328.6	30570	NA	FALSE						
328.625	53442	NA	FALSE						
328.65	80110	NA	TRUE						
328.675	76147	NA	TRUE						
328.7	43355	NA	FALSE						
328.725	25856	NA	FALSE						
328.75	17136	NA	FALSE						
328.775	18542	NA	FALSE						
328.8	25916	NA	FALSE						
328.825	32685	NA	FALSE						
328.85	22231	NA	FALSE						
328.875	16948	NA	FALSE						
328.9	14280	NA	FALSE						
328.925	12073	NA	FALSE						
328.95	9615	NA	FALSE						
328.975	14761	NA	FALSE						
329	15863	"glycan: Na salt ,CS 1"	FALSE						
329.025	12992	NA	FALSE						
329.05	18768	NA	FALSE						
329.075	36588	NA	FALSE						
329.1	65368	NA	TRUE						
329.125	115906	NA	TRUE						
329.15	167054	NA	TRUE						
329.175	166695	NA	TRUE						
329.2	101981	NA	TRUE						
329.225	64391	NA	TRUE						
329.25	34532	NA	FALSE						
329.275	18570	NA	FALSE						
329.3	15689	NA	FALSE						
329.325	17762	NA	FALSE						
329.35	12071	NA	FALSE						
329.375	10984	NA	FALSE						
329.4	12027	NA	FALSE						
329.425	14070	NA	FALSE						
329.45	19469	NA	FALSE						
329.475	27839	NA	FALSE						
329.5	31560	NA	FALSE						
329.525	19419	NA	FALSE						
329.55	17470	NA	FALSE						
329.575	20283	NA	FALSE						
329.6	30062	NA	FALSE						
329.625	54085	NA	FALSE						
329.65	78983	NA	TRUE						
329.675	74855	NA	TRUE						
329.7	44976	NA	FALSE						
329.725	26873	NA	FALSE						
329.75	17554	NA	FALSE						
329.775	18937	NA	FALSE						
329.8	24745	NA	FALSE						
329.825	31452	NA	FALSE						
329.85	23098	NA	FALSE						
329.875	16621	NA	FALSE						
329.9	14989	NA	FALSE						
329.925	11769	NA	FALSE						
329.95	10239	NA	FALSE						
329.975	14939	NA	FALSE						
330	15455	NA	FALSE						
330.025	13424	NA	FALSE						
330.05	18696	NA	FALSE						
330.075	35017	NA	FALSE						
330.1	62076	NA	TRUE						
330.125	120750	NA	TRUE						
330.15	157717	NA	TRUE						
330.175	156541	NA	TRUE						
330.2	110162	NA	TRUE						
330.225	66887	NA	TRUE						
330.25	32933	NA	FALSE						
330.275	19626	NA	FALSE						
330.3	15145	NA	FALSE						
330.325	17574	NA	FALSE						
330.35	12150	NA	FALSE						
330.375	10443	NA	FALSE						
330.4	11712	NA	FALSE						
330.425	14444	NA	FALSE						
330.45	19538	NA	FALSE						
330.475	27658	NA	FALSE						
330.5	31003	NA	FALSE						
330.525	20247	NA	FALSE						
330.55	16765	NA	FALSE						
330.575	19897	NA	FALSE						
330.6	30144	NA	FALSE						
330.625	53050	NA	FALSE						
330.65	76972	NA	TRUE						
330.675	71288	NA	TRUE						
330.7	47322	NA	FALSE						
330.725	27187	NA	FALSE						
330.75	17499	NA	FALSE						
330.775	18845	NA	FALSE						
330.8	24639	NA	FALSE						
330.825	30459	NA	FALSE						
330.85	23230	NA	FALSE						
330.875	16430	NA	FALSE						
330.9	13338	NA	FALSE						
330.925	11975	NA	FALSE						
330.95	9847	NA	FALSE						
330.975	14109	NA	FALSE						
331	15296	NA	FALSE						
331.025	12900	NA	FALSE						
331.05	18576	NA	FALSE						
331.075	35117	NA	FALSE						
331.1	62276	NA	TRUE						
331.125	117874	NA	TRUE						
331.15	167121	NA	TRUE						
331.175	145024	NA	TRUE						
331.2	110331	NA	TRUE						
331.225	65543	NA	TRUE						
331.25	32506	NA	FALSE						
331.275	19680	NA	FALSE						
331.3	15119	NA	FALSE						
331.325	16869	NA	FALSE						
331.35	11800	NA	FALSE						
331.375	10650	NA	FALSE						
331.4	11708	NA	FALSE						
331.425	14366	NA	FALSE						
331.45	20358	NA	FALSE						
331.475	27244	NA	FALSE						
331.5	29562	NA	FALSE						
331.525	20132	NA	FALSE						
331.55	16613	NA	FALSE						
331.575	18952	NA	FALSE						
331.6	30370	NA	FALSE						
331.625	53738	NA	FALSE						
331.65	75730	NA	TRUE						
331.675	69228	NA	TRUE						
331.7	47648	NA	FALSE						
331.725	27629	NA	FALSE						
331.75	17446	NA	FALSE						
331.775	20588	NA	FALSE						
331.8	23577	NA	FALSE						
331.825	30793	NA	FALSE						
331.85	22936	NA	FALSE						
331.875	16448	NA	FALSE						
331.9	13514	NA	FALSE						
331.925	12067	NA	FALSE						
331.95	9588	NA	FALSE						
331.975	14308	NA	FALSE						
332	15510	NA	FALSE						
332.025	12314	NA	FALSE						
332.05	18260	NA	FALSE						
332.075	33532	NA	FALSE						
332.1	63945	NA	TRUE						
332.125	112176	NA	TRUE						
332.15	166068	NA	TRUE						
332.175	155076	NA	TRUE						
332.2	103508	NA	TRUE						
332.225	63742	NA	TRUE						
332.25	33090	NA	FALSE						
332.275	19670	NA	FALSE						
332.3	15181	NA	FALSE						
332.325	17336	NA	FALSE						
332.35	11942	NA	FALSE						
332.375	9659	NA	FALSE						
332.4	12066	NA	FALSE						
332.425	14466	NA	FALSE						
332.45	20734	NA	FALSE						
332.475	27847	NA	FALSE						
332.5	30101	NA	FALSE						
332.525	19193	NA	FALSE						
332.55	16322	NA	FALSE						
332.575	18673	NA	FALSE						
332.6	30634	NA	FALSE						
332.625	54771	NA	FALSE						
332.65	76696	NA	TRUE						
332.675	73402	NA	TRUE						
332.7	47004	NA	FALSE						
332.725	29989	NA	FALSE						
332.75	16984	NA	FALSE						
332.775	20353	NA	FALSE						
332.8	24134	NA	FALSE						
332.825	30919	NA	FALSE						
332.85	23582	NA	FALSE						
332.875	16255	NA	FALSE						
332.9	13306	NA	FALSE						
332.925	11552	NA	FALSE						
332.95	9996	NA	FALSE						
332.975	13898	NA	FALSE						
333	15446	NA	FALSE						
333.025	12044	NA	FALSE						
333.05	17896	NA	FALSE						
333.075	31914	NA	FALSE						
333.1	66053	NA	TRUE						
333.125	116053	NA	TRUE						
333.15	154487	NA	TRUE						
333.175	167469	NA	TRUE						
333.2	102475	NA	TRUE						
333.225	66554	NA	TRUE						
333.25	33038	NA	FALSE						
333.275	19247	NA	FALSE						
333.3	15183	NA	FALSE						
333.325	17022	NA	FALSE						
333.35	12586	NA	FALSE						
333.375	9876	NA	FALSE						
333.4	12014	NA	FALSE						
333.425	13762	NA	FALSE						
333.45	19304	NA	FALSE						
333.475	26661	NA	FALSE						
333.5	31648	NA	FALSE						
333.525	19894	NA	FALSE						
333.55	15650	NA	FALSE						
333.575	19398	NA	FALSE						
333.6	30067	NA	FALSE						
333.625	54438	NA	FALSE						
333.65	76096	NA	TRUE						
333.675	75323	NA	TRUE						
333.7	49001	NA	FALSE						
333.725	28376	NA	FALSE						
333.75	18032	NA	FALSE						
333.775	17691	NA	FALSE						
333.8	23542	NA	FALSE						
333.825	31955	NA	FALSE						
333.85	24843	NA	FALSE						
333.875	15992	NA	FALSE						
333.9	12931	NA	FALSE						
333.925	12044	NA	FALSE						
333.95	10329	NA	FALSE						
333.975	13717	NA	FALSE						
334	16281	NA	FALSE						
334.025	12122	NA	FALSE						
334.05	16946	NA	FALSE						
334.075	32156	NA	FALSE						
334.1	63215	NA	TRUE						
334.125	111983	NA	TRUE						
334.15	149533	NA	TRUE						
334.175	152373	NA	TRUE						
334.2	105197	NA	TRUE						
334.225	62671	NA	TRUE						
334.25	33251	NA	FALSE						
334.275	19090	NA	FALSE						
334.3	15507	NA	FALSE						
334.325	18113	NA	FALSE						
334.35	12155	NA	FALSE						
334.375	9634	NA	FALSE						
334.4	11307	NA	FALSE						
334.425	13673	NA	FALSE						
334.45	17893	NA	FALSE						
334.475	26304	NA	FALSE						
334.5	31733	NA	FALSE						
334.525	20281	NA	FALSE						
334.55	15254	NA	FALSE						
334.575	19115	NA	FALSE						
334.6	31014	NA	FALSE						
334.625	52699	NA	FALSE						
334.65	76114	NA	TRUE						
334.675	76828	NA	TRUE						
334.7	47399	NA	FALSE						
334.725	28601	NA	FALSE						
334.75	18094	NA	FALSE						
334.775	16946	NA	FALSE						
334.8	23485	NA	FALSE						
334.825	32293	NA	FALSE						
334.85	24815	NA	FALSE						
334.875	15999	NA	FALSE						
334.9	13024	NA	FALSE						
334.925	11935	NA	FALSE						
334.95	9959	NA	FALSE						
334.975	14177	NA	FALSE						
335	16761	NA	FALSE						
335.025	11743	NA	FALSE						
335.05	17904	NA	FALSE						
335.075	31306	NA	FALSE						
335.1	60773	NA	TRUE						
335.125	107592	NA	TRUE						
335.15	157615	NA	TRUE						
335.175	149575	NA	TRUE						
335.2	104093	NA	TRUE						
335.225	68436	NA	TRUE						
335.25	33591	NA	FALSE						
335.275	20146	NA	FALSE						
335.3	15039	NA	FALSE						
335.325	18518	NA	FALSE						
335.35	12364	NA	FALSE						
335.375	10769	NA	FALSE						
335.4	11787	NA	FALSE						
335.425	13904	NA	FALSE						
335.45	17479	NA	FALSE						
335.475	26809	NA	FALSE						
335.5	30526	NA	FALSE						
335.525	20285	NA	FALSE						
335.55	15843	NA	FALSE						
335.575	19601	NA	FALSE						
335.6	30721	NA	FALSE						
335.625	51082	NA	FALSE						
335.65	75425	NA	TRUE						
335.675	79159	NA	TRUE						
335.7	49295	NA	FALSE						
335.725	28252	NA	FALSE						
335.75	18215	NA	FALSE						
335.775	17143	NA	FALSE						
335.8	23116	NA	FALSE						
335.825	32056	NA	FALSE						
335.85	24126	NA	FALSE						
335.875	18375	NA	FALSE						
335.9	13587	NA	FALSE						
335.925	11600	NA	FALSE						
335.95	9611	NA	FALSE						
335.975	13924	NA	FALSE						
336	16660	NA	FALSE						
336.025	13031	NA	FALSE						
336.05	18165	NA	FALSE						
336.075	32972	NA	FALSE						
336.1	62319	NA	TRUE						
336.125	102005	NA	TRUE						
336.15	154930	NA	TRUE						
336.175	152359	NA	TRUE						
336.2	108436	NA	TRUE						
336.225	67540	NA	TRUE						
336.25	35422	NA	FALSE						
336.275	20494	NA	FALSE						
336.3	15368	NA	FALSE						
336.325	17815	NA	FALSE						
336.35	11906	NA	FALSE						
336.375	11220	NA	FALSE						
336.4	12531	NA	FALSE						
336.425	15035	NA	FALSE						
336.45	19168	NA	FALSE						
336.475	26181	NA	FALSE						
336.5	30232	NA	FALSE						
336.525	20824	NA	FALSE						
336.55	16818	NA	FALSE						
336.575	19816	NA	FALSE						
336.6	28897	NA	FALSE						
336.625	52861	NA	FALSE						
336.65	75267	NA	TRUE						
336.675	77687	NA	TRUE						
336.7	51470	NA	FALSE						
336.725	28436	NA	FALSE						
336.75	18431	NA	FALSE						
336.775	19853	NA	FALSE						
336.8	23043	NA	FALSE						
336.825	30535	NA	FALSE						
336.85	23424	NA	FALSE						
336.875	17327	NA	FALSE						
