Gap	Count	Annotation
192.725	24448	NA
192.75	42886	NA
192.775	37254	NA
192.8	22322	NA
192.825	20641	NA
192.85	18665	NA
192.875	16431	NA
192.9	18226	NA
192.925	25109	NA
192.95	21193	NA
192.975	23596	NA
193	38446	NA
193.025	62855	NA
193.05	112508	NA
193.075	184984	NA
193.1	204882	NA
193.125	136932	NA
193.15	87544	NA
193.175	46641	NA
193.2	26236	NA
193.225	21420	NA
193.25	24672	NA
193.275	21369	NA
193.3	15095	NA
193.325	16025	NA
193.35	18669	NA
193.375	19829	NA
193.4	29436	NA
193.425	41725	NA
193.45	31049	NA
193.475	18947	NA
193.5	23155	NA
193.525	30168	NA
193.55	52173	NA
193.575	96425	NA
193.6	120623	NA
193.625	74287	NA
193.65	40081	NA
193.675	25438	NA
193.7	20836	NA
193.725	23855	NA
193.75	42649	NA
193.775	37352	NA
193.8	23620	NA
193.825	21136	NA
193.85	19525	NA
193.875	15030	NA
193.9	18893	NA
193.925	24092	NA
193.95	21831	NA
193.975	22763	NA
194	40605	NA
194.025	63281	NA
194.05	104306	NA
194.075	188837	NA
194.1	217071	NA
194.125	148447	NA
194.15	91630	NA
194.175	49357	NA
194.2	27632	NA
194.225	19904	NA
194.25	23639	NA
194.275	24768	NA
194.3	16088	NA
194.325	16540	NA
194.35	18297	NA
194.375	20199	NA
194.4	29233	NA
194.425	42248	NA
194.45	34633	NA
194.475	20941	NA
194.5	22367	NA
194.525	28720	NA
194.55	51447	NA
194.575	98220	NA
194.6	120372	NA
194.625	76158	NA
194.65	38373	NA
194.675	26454	NA
194.7	21038	NA
194.725	23339	NA
194.75	41387	NA
194.775	44603	NA
194.8	27427	NA
194.825	20278	NA
194.85	16951	NA
194.875	16014	NA
194.9	17449	NA
194.925	24179	NA
194.95	23121	NA
194.975	21673	NA
195	37044	NA
195.025	64522	NA
195.05	100102	NA
195.075	183356	NA
195.1	209113	NA
195.125	167403	NA
195.15	84718	NA
195.175	48713	NA
195.2	30484	NA
195.225	19546	NA
195.25	24223	NA
195.275	22757	NA
195.3	15992	NA
195.325	16261	NA
195.35	18039	NA
195.375	19559	NA
195.4	28411	NA
195.425	43136	NA
195.45	35345	NA
195.475	19653	NA
195.5	22485	NA
195.525	29630	NA
195.55	49878	NA
195.575	93415	NA
195.6	106631	NA
195.625	77157	NA
195.65	40203	NA
195.675	27112	NA
195.7	19931	NA
195.725	23751	NA
195.75	40793	NA
195.775	38931	NA
195.8	24295	NA
195.825	19985	NA
195.85	18202	NA
195.875	15924	NA
195.9	17057	NA
195.925	25573	NA
195.95	21920	NA
195.975	22820	NA
196	36157	NA
196.025	61149	NA
196.05	111155	NA
196.075	190583	NA
196.1	197737	NA
196.125	186644	NA
196.15	89541	NA
196.175	51647	NA
196.2	31738	NA
196.225	19940	NA
196.25	23859	NA
196.275	21269	NA
196.3	15093	NA
196.325	16328	NA
196.35	19347	NA
196.375	19835	NA
196.4	28843	NA
196.425	43883	NA
196.45	31039	NA
196.475	20094	NA
196.5	22674	NA
196.525	30352	NA
196.55	48665	NA
196.575	89660	NA
196.6	104520	NA
196.625	73712	NA
196.65	40808	NA
196.675	27628	NA
196.7	21178	NA
196.725	24324	NA
196.75	39204	NA
196.775	38014	NA
196.8	24167	NA
196.825	21136	NA
196.85	18972	NA
196.875	14636	NA
196.9	17322	NA
196.925	25914	NA
196.95	21757	NA
196.975	22221	NA
197	35623	NA
197.025	58735	NA
197.05	110601	NA
197.075	187745	NA
197.1	198092	NA
197.125	162762	NA
197.15	92694	NA
197.175	53455	NA
197.2	28386	NA
197.225	18953	NA
197.25	23914	NA
197.275	21101	NA
197.3	14584	NA
197.325	16449	NA
197.35	19079	NA
197.375	18174	NA
197.4	27533	NA
197.425	43786	NA
197.45	31019	NA
197.475	19560	NA
197.5	23331	NA
197.525	28889	NA
197.55	47967	NA
197.575	87441	NA
197.6	104681	NA
197.625	74479	NA
197.65	45583	NA
197.675	26594	NA
197.7	20241	NA
197.725	22542	NA
197.75	39490	NA
197.775	37904	NA
197.8	23776	NA
197.825	20086	NA
197.85	18611	NA
197.875	15650	NA
197.9	17648	NA
197.925	25484	NA
197.95	21762	NA
197.975	21572	NA
198	34980	glycan: Na salt,CS 1
198.025	61254	NA
198.05	99258	NA
198.075	195934	NA
198.1	234610	NA
198.125	164558	NA
198.15	99804	NA
198.175	60747	NA
198.2	27491	NA
198.225	18753	NA
198.25	23228	NA
198.275	21639	NA
198.3	13885	NA
198.325	16236	NA
198.35	19377	NA
198.375	18877	NA
198.4	25837	NA
198.425	41466	NA
198.45	31003	NA
198.475	19843	NA
198.5	22038	NA
198.525	28282	NA
198.55	46937	NA
198.575	86769	NA
198.6	112175	NA
198.625	75990	NA
198.65	45513	NA
198.675	25807	NA
198.7	20070	NA
198.725	22173	NA
198.75	39187	NA
198.775	37566	NA
198.8	23895	NA
198.825	19140	NA
198.85	18372	NA
198.875	15418	NA
198.9	16639	NA
198.925	24513	NA
198.95	20262	NA
198.975	20162	NA
199	33192	NA
199.025	60457	NA
199.05	105600	NA
199.075	169724	NA
199.1	248787	NA
199.125	179532	NA
199.15	92184	NA
199.175	54370	NA
199.2	28934	NA
199.225	19038	NA
199.25	22218	NA
199.275	21663	NA
199.3	14241	NA
199.325	15618	NA
199.35	18068	NA
199.375	19288	NA
199.4	26365	NA
199.425	40017	NA
199.45	33238	NA
199.475	21042	NA
199.5	21663	NA
199.525	28718	NA
199.55	44930	NA
199.575	88008	NA
199.6	119861	NA
199.625	78158	NA
199.65	42573	NA
199.675	27339	NA
199.7	20713	NA
199.725	22527	NA
199.75	38240	NA
199.775	38179	NA
199.8	26253	NA
199.825	20061	NA
199.85	18117	NA
199.875	15150	NA
199.9	17123	NA
199.925	25954	NA
199.95	21893	NA
199.975	21525	NA
200	33815	NA
200.025	57109	NA
200.05	110794	NA
200.075	185670	NA
200.1	269773	NA
200.125	212342	NA
200.15	94177	NA
200.175	54402	NA
200.2	32561	NA
200.225	19232	NA
200.25	23240	NA
200.275	23343	NA
200.3	14600	NA
200.325	15913	NA
200.35	19254	NA
200.375	17900	NA
200.4	26654	NA
200.425	44131	NA
200.45	34521	NA
200.475	21461	NA
200.5	21956	NA
200.525	28572	NA
200.55	44531	NA
200.575	90087	NA
200.6	145882	NA
200.625	75107	NA
200.65	46831	NA
200.675	27557	NA
200.7	20446	NA
200.725	22029	NA
200.75	37816	NA
200.775	43292	NA
200.8	26556	NA
200.825	19300	NA
200.85	20837	NA
200.875	14878	NA
200.9	16771	NA
200.925	24443	NA
200.95	21327	NA
200.975	21470	NA
201	34087	NA
201.025	53595	NA
201.05	104897	NA
201.075	202645	NA
201.1	272269	NA
201.125	179959	NA
201.15	99664	NA
201.175	56294	NA
201.2	29472	NA
201.225	18897	NA
201.25	22992	NA
201.275	23700	NA
201.3	14374	NA
201.325	15771	NA
201.35	19378	NA
201.375	18987	NA
201.4	26816	NA
201.425	42017	NA
201.45	34505	NA
201.475	22633	NA
201.5	22238	NA
201.525	28318	NA
201.55	44602	NA
201.575	90806	NA
201.6	125721	NA
201.625	76265	NA
201.65	48713	NA
201.675	27600	NA
201.7	20380	NA
201.725	23275	NA
201.75	37508	NA
201.775	41769	NA
201.8	27070	NA
201.825	19246	NA
201.85	21470	NA
201.875	15919	NA
201.9	17398	NA
201.925	25023	NA
201.95	23037	NA
201.975	21768	NA
202	34844	glycan-NLoss: KDO,CS 1
202.025	57616	NA
202.05	109050	NA
202.075	200125	NA
202.1	242421	NA
202.125	162980	NA
202.15	97870	NA
202.175	58423	NA
202.2	30634	NA
202.225	19598	NA
202.25	23226	NA
202.275	22734	NA
202.3	16580	NA
202.325	15025	NA
202.35	18425	NA
202.375	19062	NA
202.4	27117	NA
202.425	40613	NA
202.45	33888	NA
202.475	23266	NA
202.5	21839	NA
202.525	28335	NA
202.55	46241	NA
202.575	93698	NA
202.6	118274	NA
202.625	77718	NA
202.65	46622	NA
202.675	27291	NA
202.7	20041	NA
202.725	22202	NA
202.75	36191	NA
202.775	39681	NA
202.8	26458	NA
202.825	19993	NA
202.85	18987	NA
202.875	15943	NA
202.9	17257	NA
202.925	23987	NA
202.95	21544	NA
202.975	20236	NA
203	32210	glycan-NLoss: KDO,CS 1
203.025	60964	NA
203.05	105056	NA
203.075	198048	NA
203.1	234280	NA
203.125	163254	NA
203.15	91805	NA
203.175	56958	NA
203.2	29547	NA
203.225	19624	NA
203.25	22496	NA
203.275	22034	NA
203.3	15560	NA
203.325	14805	NA
203.35	18346	NA
203.375	18128	NA
203.4	24756	NA
203.425	40087	NA
203.45	32984	NA
203.475	20186	NA
203.5	21989	NA
203.525	27959	NA
203.55	43932	NA
203.575	92829	NA
203.6	108641	NA
203.625	75755	NA
203.65	47440	NA
203.675	26691	NA
203.7	19529	NA
203.725	21050	NA
203.75	34273	NA
203.775	37945	NA
203.8	25646	NA
203.825	21453	NA
203.85	18811	NA
203.875	15211	NA
203.9	17662	NA
203.925	23213	NA
203.95	21982	NA
203.975	20105	NA
204	31260	NA
204.025	61339	NA
204.05	109488	NA
204.075	175997	NA
204.1	238252	NA
204.125	154983	NA
204.15	101991	NA
204.175	53389	NA
204.2	29572	NA
204.225	20124	NA
204.25	22335	NA
204.275	21250	NA
204.3	15510	NA
204.325	14607	NA
204.35	17450	NA
204.375	17702	NA
204.4	24289	NA
204.425	38706	NA
204.45	33091	NA
204.475	20461	NA
204.5	20889	NA
204.525	27381	NA
204.55	43110	NA
204.575	84241	NA
204.6	106067	NA
204.625	77534	NA
204.65	51408	NA
204.675	27036	NA
204.7	19497	NA
204.725	21337	NA
204.75	34675	NA
204.775	38004	NA
204.8	24056	NA
204.825	19222	NA
204.85	18496	NA
204.875	15297	NA
204.9	16252	NA
204.925	22421	NA
204.95	21587	NA
204.975	19062	NA
205	31577	NA
205.025	56903	NA
205.05	97172	NA
205.075	166635	NA
205.1	211799	NA
205.125	146451	NA
205.15	102704	NA
205.175	58736	NA
205.2	29656	NA
205.225	19965	NA
205.25	22841	NA
205.275	21352	NA
205.3	14841	NA
205.325	14821	NA
205.35	18480	NA
205.375	18418	NA
205.4	24109	NA
205.425	38311	NA
205.45	33644	NA
205.475	21090	NA
205.5	20419	NA
205.525	26857	NA
205.55	44778	NA
205.575	80213	NA
205.6	106125	NA
205.625	82488	NA
205.65	46844	NA
205.675	27252	NA
205.7	20470	NA
205.725	20557	NA
205.75	35033	NA
205.775	37721	NA
205.8	24783	NA
205.825	20068	NA
205.85	19446	NA
205.875	15273	NA
205.9	16177	NA
205.925	22293	NA
205.95	20740	NA
205.975	19309	NA
206	34682	NA
206.025	61354	NA
206.05	89328	NA
206.075	164259	NA
206.1	208661	NA
206.125	152630	NA
206.15	97437	NA
206.175	56362	NA
206.2	31364	NA
206.225	18885	NA
206.25	21537	NA
206.275	21825	NA
206.3	14388	NA
206.325	14623	NA
206.35	18930	NA
206.375	17814	NA
206.4	22927	NA
206.425	38174	NA
206.45	33080	NA
206.475	22896	NA
206.5	24494	NA
206.525	26344	NA
206.55	44315	NA
206.575	80360	NA
206.6	112036	NA
206.625	83804	NA
206.65	47354	NA
206.675	27442	NA
206.7	20069	NA
206.725	20228	NA
206.75	34079	NA
206.775	36764	NA
206.8	24499	NA
206.825	20717	NA
206.85	19895	NA
206.875	15251	NA
206.9	15387	NA
206.925	22372	NA
206.95	22666	NA
206.975	19101	NA
207	32128	NA
207.025	56939	NA
207.05	90713	NA
207.075	153363	NA
207.1	210316	NA
207.125	157773	NA
207.15	95906	NA
207.175	54691	NA
207.2	32180	NA
207.225	19329	NA
207.25	21657	NA
207.275	24669	NA
207.3	15057	NA
207.325	14938	NA
207.35	19549	NA
207.375	17802	NA
207.4	22857	NA
207.425	38109	NA
207.45	34200	NA
207.475	23054	NA
207.5	22294	NA
207.525	26611	NA
207.55	42303	NA
207.575	78948	NA
207.6	117964	NA
207.625	89234	NA
207.65	46493	NA
207.675	27111	NA
207.7	19738	NA
207.725	19950	NA
207.75	33368	NA
207.775	40384	NA
207.8	25106	NA
207.825	20368	NA
207.85	19253	NA
207.875	15930	NA
207.9	15210	NA
207.925	21890	NA
207.95	25545	NA
207.975	19362	NA
208	29899	NA
208.025	53233	NA
208.05	93160	NA
208.075	156079	NA
208.1	210251	NA
208.125	172096	NA
208.15	103727	NA
208.175	57176	NA
208.2	33698	NA
208.225	20175	NA
208.25	20591	NA
208.275	23248	NA
208.3	17254	NA
208.325	15082	NA
208.35	17732	NA
208.375	19049	NA
208.4	22996	NA
208.425	37077	NA
208.45	37184	NA
208.475	21905	NA
208.5	20563	NA
208.525	27899	NA
208.55	41048	NA
208.575	77914	NA
208.6	109306	NA
208.625	88606	NA
208.65	45524	NA
208.675	27879	NA
208.7	19178	NA
208.725	20087	NA
208.75	32901	NA
208.775	39573	NA
208.8	27472	NA
208.825	19531	NA
208.85	19165	NA
208.875	14818	NA
208.9	15435	NA
208.925	21141	NA
208.95	24112	NA
208.975	18761	NA
209	31543	NA
209.025	52621	NA
209.05	88047	NA
209.075	156182	NA
209.1	204355	NA
209.125	165262	NA
209.15	110525	NA
209.175	59555	NA
209.2	29460	NA
209.225	20538	NA
209.25	22045	NA
209.275	21921	NA
209.3	16294	NA
209.325	13875	NA
209.35	17834	NA
209.375	18054	NA
209.4	23666	NA
209.425	37434	NA
209.45	35844	NA
209.475	21473	NA
209.5	20371	NA
209.525	28251	NA
209.55	41085	NA
209.575	77060	NA
209.6	107499	NA
209.625	84840	NA
209.65	49922	NA
209.675	27286	NA
209.7	19357	NA
209.725	21040	NA
209.75	34009	NA
209.775	39828	NA
209.8	26382	NA
209.825	19545	NA
209.85	18741	NA
209.875	14654	NA
209.9	15147	NA
209.925	20911	NA
209.95	22833	NA
209.975	19210	NA
210	30783	NA
210.025	53182	NA
210.05	86447	NA
210.075	160190	NA
210.1	227356	NA
210.125	164129	NA
210.15	117439	NA
210.175	63646	NA
210.2	30684	NA
210.225	19741	NA
210.25	21431	NA
210.275	21959	NA
210.3	14906	NA
210.325	14211	NA
210.35	18675	NA
210.375	17536	NA
210.4	26052	NA
210.425	36598	NA
210.45	34729	NA
210.475	20402	NA
210.5	21356	NA
210.525	27414	NA
210.55	40168	NA
210.575	77637	NA
210.6	107880	NA
210.625	79556	NA
210.65	52329	NA
210.675	28172	NA
210.7	19283	NA
210.725	23232	NA
210.75	33620	NA
210.775	38979	NA
210.8	24793	NA
210.825	18854	NA
210.85	21365	NA
210.875	14243	NA
210.9	15035	NA
210.925	22866	NA
210.95	22712	NA
210.975	18972	NA
211	29719	NA
211.025	54908	NA
211.05	93272	NA
211.075	158703	NA
211.1	213254	NA
211.125	159297	NA
211.15	135502	NA
211.175	60937	NA
211.2	32420	NA
211.225	19479	NA
211.25	20674	NA
211.275	21494	NA
211.3	16976	NA
211.325	14331	NA
211.35	18962	NA
211.375	17798	NA
211.4	25886	NA
211.425	38017	NA
211.45	33188	NA
211.475	21538	NA
211.5	20408	NA
211.525	25982	NA
211.55	40549	NA
211.575	76346	NA
211.6	111220	NA
211.625	83330	NA
211.65	52622	NA
211.675	26942	NA
211.7	19444	NA
211.725	21171	NA
211.75	34682	NA
211.775	37350	NA
211.8	26092	NA
211.825	19496	NA
211.85	19455	NA
211.875	16589	NA
211.9	14889	NA
211.925	24205	NA
211.95	21834	NA
211.975	18828	NA
212	30102	NA
212.025	49414	NA
212.05	91417	NA
212.075	168229	NA
212.1	199025	NA
212.125	184500	NA
212.15	175400	NA
212.175	58599	NA
212.2	32347	NA
212.225	19753	NA
212.25	20617	NA
212.275	20884	NA
212.3	16406	NA
212.325	14754	NA
212.35	17927	NA
212.375	19968	NA
212.4	21974	NA
212.425	36475	NA
212.45	32397	NA
212.475	21030	NA
212.5	19463	NA
212.525	25083	NA
212.55	39958	NA
212.575	75595	NA
212.6	105139	NA
212.625	91399	NA
212.65	52236	NA
212.675	28178	NA
212.7	20278	NA
212.725	19829	NA
212.75	33128	NA
212.775	36883	NA
212.8	25685	NA
212.825	19999	NA
212.85	18408	NA
212.875	15708	NA
212.9	15052	NA
212.925	22959	NA
212.95	21721	NA
212.975	19261	NA
213	28402	NA
213.025	46669	NA
213.05	89240	NA
213.075	167462	NA
213.1	212311	NA
213.125	200863	NA
213.15	145715	NA
213.175	59616	NA
213.2	31178	NA
213.225	19120	NA
213.25	20443	NA
213.275	21430	NA
213.3	15348	NA
213.325	14774	NA
213.35	17968	NA
213.375	17740	NA
213.4	21553	NA
213.425	35796	NA
213.45	34828	NA
213.475	21894	NA
213.5	19652	NA
213.525	25040	NA
213.55	40140	NA
213.575	75791	NA
213.6	118625	NA
213.625	94051	NA
213.65	53721	NA
213.675	28082	NA
213.7	20578	NA
213.725	19691	NA
213.75	30852	NA
213.775	40914	NA
213.8	27393	NA
213.825	19154	NA
213.85	20469	NA
213.875	15077	NA
213.9	15375	NA
213.925	23310	NA
213.95	23090	NA
213.975	20601	NA
214	28219	NA
214.025	49386	NA
214.05	92222	NA
214.075	158326	NA
214.1	226136	NA
214.125	228404	NA
214.15	118217	NA
214.175	62589	NA
214.2	34508	NA
214.225	20220	NA
214.25	20889	NA
214.275	22388	NA
214.3	15637	NA
214.325	14475	NA
214.35	19605	NA
214.375	17875	NA
214.4	22238	NA
214.425	35504	NA
214.45	36882	NA
214.475	23386	NA
214.5	19600	NA
214.525	24678	NA
214.55	40223	NA
214.575	75172	NA
214.6	111457	NA
214.625	94047	NA
214.65	48837	NA
214.675	28638	NA
214.7	21208	NA
214.725	21383	NA
214.75	31798	NA
214.775	41384	NA
214.8	28225	NA
214.825	19519	NA
214.85	20886	NA
214.875	15732	NA
214.9	15844	NA
214.925	21674	NA
214.95	22131	NA
214.975	25991	NA
215	27329	NA
215.025	50464	NA
215.05	92034	NA
215.075	151086	NA
215.1	231340	NA
215.125	201109	NA
215.15	107772	NA
215.175	64215	NA
215.2	35898	NA
215.225	19820	NA
215.25	19546	NA
215.275	21243	NA
215.3	15138	NA
215.325	15607	NA
215.35	19519	NA
215.375	18441	NA
215.4	29032	NA
215.425	36565	NA
215.45	36164	NA
215.475	24928	NA
215.5	19598	NA
215.525	25158	NA
215.55	39067	NA
215.575	74791	NA
215.6	110135	NA
215.625	90620	NA
215.65	49045	NA
215.675	28561	NA
215.7	20620	NA
215.725	25992	NA
215.75	36882	NA
215.775	39080	NA
215.8	30317	NA
215.825	20591	NA
215.85	20891	NA
215.875	15803	NA
215.9	16399	NA
215.925	22013	NA
215.95	21492	NA
215.975	22122	NA
216	26592	NA
216.025	47449	NA
216.05	95125	NA
216.075	167125	NA
216.1	215643	NA
216.125	182839	NA
216.15	114469	NA
216.175	63031	NA
216.2	36940	NA
216.225	22511	NA
216.25	20098	NA
216.275	21317	NA
216.3	16836	NA
216.325	14100	NA
216.35	18624	NA
216.375	17768	NA
216.4	33602	NA
216.425	35803	NA
216.45	36788	NA
216.475	22823	NA
216.5	19716	NA
216.525	25516	NA
216.55	37856	NA
216.575	70728	NA
216.6	105382	NA
216.625	87480	NA
216.65	47223	NA
216.675	29851	NA
216.7	20674	NA
216.725	23674	NA
216.75	36551	NA
216.775	38732	NA
216.8	27513	NA
216.825	21567	NA
216.85	20041	NA
216.875	17121	NA
216.9	16259	NA
216.925	21064	NA
216.95	21679	NA
216.975	19297	NA
217	24848	NA
217.025	48459	NA
217.05	87970	NA
217.075	159587	NA
217.1	202902	NA
217.125	170543	NA
217.15	120107	NA
217.175	61290	NA
217.2	32987	NA
217.225	20575	NA
217.25	20445	NA
217.275	22388	NA
217.3	17349	NA
217.325	14625	NA
217.35	18141	NA
217.375	18459	NA
217.4	25939	NA
217.425	36782	NA
217.45	36210	NA
217.475	22887	NA
217.5	20394	NA
217.525	25140	NA
217.55	37862	NA
217.575	70498	NA
217.6	100812	NA
217.625	83226	NA
217.65	48368	NA
217.675	30397	NA
217.7	20758	NA
217.725	20454	NA
217.75	31922	NA
217.775	39320	NA
217.8	27177	NA
217.825	20446	NA
217.85	20421	NA
217.875	16585	NA
217.9	16752	NA
217.925	20937	NA
217.95	21805	NA
217.975	18532	NA
218	25834	NA
218.025	53769	NA
218.05	78308	NA
218.075	158862	NA
218.1	211868	NA
218.125	175191	NA
218.15	114304	NA
218.175	62980	NA
218.2	34168	NA
218.225	21298	NA
218.25	19909	NA
218.275	22573	NA
218.3	16626	NA
218.325	13884	NA
218.35	18914	NA
218.375	18489	NA
218.4	21229	NA
218.425	35102	NA
218.45	34473	NA
218.475	23704	NA
218.5	19221	NA
218.525	25631	NA
218.55	37689	NA
218.575	71024	NA
218.6	100301	NA
218.625	86939	NA
218.65	52473	NA
218.675	30138	NA
218.7	20264	NA
218.725	19709	NA
218.75	30012	NA
218.775	38533	NA
218.8	27290	NA
218.825	19241	NA
218.85	20418	NA
218.875	16889	NA
218.9	15538	NA
218.925	20811	NA
218.95	21179	NA
218.975	17760	NA
219	26814	NA
219.025	51083	NA
219.05	80772	NA
219.075	144876	NA
219.1	200527	NA
219.125	173464	NA
219.15	109523	NA
219.175	61763	NA
219.2	36945	NA
219.225	20874	NA
219.25	19552	NA
219.275	22246	NA
219.3	16686	NA
219.325	13431	NA
219.35	18552	NA
219.375	17623	NA
219.4	20651	NA
219.425	33917	NA
219.45	35574	NA
219.475	24290	NA
219.5	19204	NA
219.525	25791	NA
219.55	37738	NA
219.575	68156	NA
219.6	103190	NA
219.625	92884	NA
219.65	51446	NA
219.675	32270	NA
219.7	21131	NA
219.725	18937	NA
219.75	28129	NA
219.775	38586	NA
219.8	29843	NA
219.825	20424	NA
219.85	21212	NA
219.875	16367	NA
219.9	14859	NA
219.925	20930	NA
219.95	21214	NA
219.975	17757	NA
220	26443	glycan: KDO,CS 1
220.025	49012	NA
220.05	85859	NA
220.075	147197	NA
220.1	195844	NA
220.125	189005	NA
220.15	110783	NA
220.175	62912	NA
220.2	36830	NA
220.225	22180	NA
220.25	20211	NA
220.275	22018	NA
220.3	16124	NA
220.325	13222	NA
220.35	18604	NA
220.375	17671	NA
220.4	20493	NA
220.425	34292	NA
220.45	35364	NA
220.475	23525	NA
220.5	18872	NA
220.525	26149	NA
220.55	37134	NA
220.575	69810	NA
220.6	103594	NA
220.625	100543	NA
220.65	51074	NA
220.675	30472	NA
220.7	20957	NA
220.725	19931	NA
220.75	28928	NA
220.775	39016	NA
220.8	27868	NA
220.825	19553	NA
220.85	21584	NA
220.875	16606	NA
220.9	14305	NA
220.925	19750	NA
220.95	20610	NA
220.975	19378	NA
221	27628	NA
221.025	46156	NA
221.05	79246	NA
221.075	141124	NA
221.1	204316	NA
221.125	185034	NA
221.15	108731	NA
221.175	63202	NA
221.2	36821	NA
221.225	24589	NA
221.25	20257	NA
221.275	22368	NA
221.3	16184	NA
221.325	14063	NA
221.35	18496	NA
221.375	19485	NA
221.4	21520	NA
221.425	35588	NA
221.45	36132	NA
221.475	23200	NA
221.5	19060	NA
221.525	23844	NA
221.55	36972	NA
221.575	69434	NA
221.6	106560	NA
221.625	105699	NA
221.65	51977	NA
221.675	29998	NA
221.7	22025	NA
221.725	19947	NA
221.75	29826	NA
221.775	40205	NA
221.8	29778	NA
221.825	21240	NA
221.85	20580	NA
221.875	17938	NA
221.9	14551	NA
221.925	19796	NA
221.95	22641	NA
221.975	21111	NA
222	27930	NA
222.025	49623	NA
222.05	75312	NA
222.075	148579	NA
222.1	205013	NA
222.125	200314	NA
222.15	114270	NA
222.175	65422	NA
222.2	42535	NA
222.225	23143	NA
222.25	20342	NA
222.275	23153	NA
222.3	18856	NA
222.325	14344	NA
222.35	19298	NA
222.375	18698	NA
222.4	22252	NA
222.425	34276	NA
222.45	38405	NA
222.475	25045	NA
222.5	20110	NA
222.525	23071	NA
222.55	35819	NA
222.575	71759	NA
222.6	105074	NA
222.625	109189	NA
222.65	57305	NA
222.675	33233	NA
222.7	21327	NA
222.725	19550	NA
222.75	30909	NA
222.775	39345	NA
222.8	31764	NA
222.825	21529	NA
222.85	20803	NA
222.875	16537	NA
222.9	14468	NA
222.925	19609	NA
222.95	22864	NA
222.975	19409	NA
223	25033	NA
223.025	50323	NA
223.05	77398	NA
223.075	131658	NA
223.1	201233	NA
223.125	194740	NA
223.15	112594	NA
223.175	67868	NA
223.2	40184	NA
223.225	21631	NA
223.25	20129	NA
223.275	22615	NA
223.3	18003	NA
223.325	15178	NA
223.35	19731	NA
223.375	18333	NA
223.4	21297	NA
223.425	34099	NA
223.45	37597	NA
223.475	24732	NA
223.5	19341	NA
223.525	23416	NA
223.55	34534	NA
223.575	65955	NA
223.6	105338	NA
223.625	94405	NA
223.65	53561	NA
223.675	38552	NA
223.7	21642	NA
223.725	19537	NA
223.75	29748	NA
223.775	39811	NA
223.8	29909	NA
223.825	20375	NA
223.85	20964	NA
223.875	15699	NA
223.9	13967	NA
223.925	19927	NA
223.95	21279	NA
223.975	19937	NA
224	26084	NA
224.025	45362	NA
224.05	75757	NA
224.075	132343	NA
224.1	194876	NA
224.125	200497	NA
224.15	116733	NA
224.175	77350	NA
224.2	39299	NA
224.225	22449	NA
224.25	19396	NA
224.275	22491	NA
224.3	16176	NA
224.325	14330	NA
224.35	19672	NA
224.375	18806	NA
224.4	21154	NA
224.425	33782	NA
224.45	37676	NA
224.475	23485	NA
224.5	18721	NA
224.525	23523	NA
224.55	34376	NA
224.575	63701	NA
224.6	101051	NA
224.625	88219	NA
224.65	52786	NA
224.675	33561	NA
224.7	21738	NA
224.725	18990	NA
224.75	29284	NA
224.775	38649	NA
224.8	30209	NA
224.825	19793	NA
224.85	20686	NA
224.875	16252	NA
224.9	13599	NA
224.925	18640	NA
224.95	21546	NA
224.975	19447	NA
225	25590	NA
225.025	41060	NA
225.05	76209	NA
225.075	136775	NA
225.1	198142	NA
225.125	178602	NA
225.15	117678	NA
225.175	88732	NA
225.2	38182	NA
225.225	21203	NA
225.25	20081	NA
225.275	22430	NA
225.3	16659	NA
225.325	13488	NA
225.35	19739	NA
225.375	17895	NA
225.4	19768	NA
225.425	33541	NA
225.45	36713	NA
225.475	23755	NA
225.5	18847	NA
225.525	24122	NA
225.55	35312	NA
225.575	63632	NA
225.6	98022	NA
225.625	87898	NA
225.65	54940	NA
225.675	34394	NA
225.7	21940	NA
225.725	18530	NA
225.75	28261	NA
225.775	41301	NA
225.8	31084	NA
225.825	19529	NA
225.85	21117	NA
225.875	15946	NA
225.9	14038	NA
225.925	18642	NA
225.95	23481	NA
225.975	21151	NA
226	24030	NA
226.025	42735	NA
226.05	79342	NA
226.075	124755	NA
226.1	201361	NA
226.125	199788	NA
226.15	114700	NA
226.175	128168	NA
226.2	38988	NA
226.225	22075	NA
226.25	19993	NA
226.275	23059	NA
226.3	17319	NA
226.325	13830	NA
226.35	19876	NA
226.375	18580	NA
226.4	20194	NA
226.425	32237	NA
226.45	37920	NA
226.475	24320	NA
226.5	18082	NA
226.525	23044	NA
226.55	34687	NA
226.575	62963	NA
226.6	98075	NA
226.625	95897	NA
226.65	57225	NA
226.675	34503	NA
226.7	21002	NA
226.725	18864	NA
226.75	27172	NA
226.775	39865	NA
226.8	30856	NA
226.825	20077	NA
226.85	20242	NA
226.875	16457	NA
226.9	14261	NA
226.925	17793	NA
226.95	22822	NA
226.975	19428	NA
227	23147	NA
227.025	43980	NA
227.05	76646	NA
227.075	120151	NA
227.1	216182	NA
227.125	234711	NA
227.15	118514	NA
227.175	98229	NA
227.2	38447	NA
227.225	22004	NA
227.25	19250	NA
227.275	22230	NA
227.3	17395	NA
227.325	13696	NA
227.35	18895	NA
227.375	17856	NA
227.4	19637	NA
227.425	34412	NA
227.45	37435	NA
227.475	24105	NA
227.5	18053	NA
227.525	23192	NA
227.55	34541	NA
227.575	61729	NA
227.6	100614	NA
227.625	98811	NA
227.65	57143	NA
227.675	32134	NA
227.7	20447	NA
