Gap	Count
355.3	5455236
355.4	3990254
355.5	6224879
355.6	8477114
355.7	11755866
355.8	6037204
355.9	4561849
356	4231310
356.1	13101991
356.2	22650940
356.3	5468775
356.4	3955512
356.5	6188410
356.6	8372589
356.7	11691264
356.8	6019285
356.9	4445794
357	4188609
357.1	13054504
357.2	22678803
357.3	5541481
357.4	3941473
357.5	6204536
357.6	8277178
357.7	11688779
357.8	6077492
357.9	4501546
358	4176577
358.1	12909717
358.2	22629504
358.3	5627544
358.4	3946645
358.5	6195515
358.6	8150203
358.7	11694396
358.8	6048851
358.9	4478894
359	4242374
359.1	12952385
359.2	22363785
359.3	5580422
359.4	3916371
359.5	6152687
359.6	8119182
359.7	11658819
359.8	6012157
359.9	4436097
360	4191217
360.1	12957048
360.2	22076658
360.3	5530546
360.4	3878624
360.5	6082015
360.6	8111158
360.7	11697871
360.8	5996165
360.9	4477377
361	4156222
361.1	12585310
361.2	22224455
361.3	5565012
361.4	3923330
361.5	6077333
361.6	8135435
361.7	11838918
361.8	5991818
361.9	4536994
362	4136832
362.1	12427776
362.2	22414848
362.3	5595333
362.4	3893427
362.5	6138157
362.6	8101968
362.7	11818506
362.8	5954596
362.9	4535475
363	4152620
363.1	12521146
363.2	21949766
363.3	5605053
363.4	3902888
363.5	6194058
363.6	8063408
363.7	11941342
363.8	5969172
363.9	4570183
364	4132599
364.1	12655426
364.2	21780024
364.3	5722973
364.4	3883464
364.5	6172531
364.6	8181775
364.7	11812892
364.8	5970091
364.9	4592255
365	4074039
365.1	12879770
365.2	21508288
365.3	5813827
365.4	3870157
365.5	6062543
365.6	8146663
365.7	11733827
365.8	5942597
365.9	4519930
366	4073577
366.1	12669926
366.2	21705161
366.3	5821272
366.4	3847805
366.5	6067144
366.6	7978049
366.7	11739656
366.8	5933333
366.9	4494677
367	4041499
367.1	12132682
367.2	21668719
367.3	5802835
367.4	3840967
367.5	6078257
367.6	7861703
367.7	11744026
367.8	5943514
367.9	4536924
368	4034887
368.1	11749800
368.2	21842941
368.3	5780086
368.4	3817020
368.5	6030742
368.6	7744475
368.7	11830147
368.8	5851197
368.9	4508730
369	4002285
369.1	11619285
369.2	22150352
369.3	5873075
369.4	3785152
369.5	5980032
369.6	7678412
369.7	11869762
369.8	5839058
369.9	4522506
370	4003785
370.1	11388485
370.2	22856181
370.3	5898220
370.4	3801116
370.5	5970367
370.6	7613009
370.7	12070468
370.8	5818166
370.9	4557947
371	3996378
371.1	11420177
371.2	22772179
371.3	5948557
371.4	3789685
371.5	5990891
371.6	7628971
371.7	11970828
371.8	5866693
371.9	4571623
372	4001632
372.1	11512410
372.2	22714409
372.3	5950093
372.4	3796497
372.5	6060137
372.6	7639127
372.7	11990303
372.8	5917363
372.9	4594053
373	4008989
373.1	11429407
373.2	22905385
373.3	5867656
373.4	3773978
373.5	6103435
373.6	7614412
373.7	12041878
373.8	5855341
373.9	4562310
374	3974195
374.1	11202890
374.2	22758974
374.3	5861133
374.4	3740131
374.5	5937528
374.6	7532746
374.7	11815599
374.8	5759351
374.9	4529649
375	3948092
375.1	11085575
375.2	22337527
375.3	5783713
375.4	3731574
375.5	5883193
375.6	7523609
375.7	11820822
375.8	5753259
375.9	4565561
376	4024714
376.1	11018678
376.2	22020154
376.3	5825619
376.4	3757790
376.5	5942224
376.6	7440202
376.7	11874251
376.8	5798030
376.9	4658558
377	4071220
377.1	10843088
377.2	21846147
377.3	5826744
377.4	3761469
377.5	6022474
377.6	7307310
377.7	11905138
377.8	5916848
377.9	4643399
378	4082496
378.1	10615608
378.2	21837102
378.3	6147925
378.4	3752018
378.5	6047089
378.6	7193260
378.7	11909264
378.8	5879498
378.9	4645974
379	3954663
379.1	10475683
379.2	21629395
379.3	6137895
379.4	3736666
379.5	5925856
379.6	7112626
379.7	11969295
379.8	5761260
379.9	4576814
380	3944555
380.1	10432380
380.2	21657229
380.3	6121853
380.4	3755082
380.5	5881611
380.6	7167327
380.7	11899145
380.8	5731676
380.9	4584090
381	3916416
381.1	10416684
381.2	21716978
381.3	6248946
381.4	3731619
381.5	5842182
381.6	7177187
381.7	11835448
381.8	5744029
381.9	4614460
382	3891020
382.1	10374537
382.2	22090092
382.3	6577979
382.4	3700017
382.5	5833792
382.6	7153684
382.7	12164426
382.8	5693692
382.9	4610121
383	3884329
383.1	10605547
383.2	22910726
383.3	6639368
383.4	3708052
383.5	5818038
383.6	7182196
383.7	12363292
383.8	5713772
383.9	4653358
384	3871268
384.1	10462797
384.2	22791350
384.3	6408327
384.4	3704991
384.5	5774169
384.6	7135060
384.7	12237420
384.8	5714105
384.9	4608606
385	3863962
385.1	10143535
385.2	22751201
385.3	6338789
385.4	3694913
385.5	5798084
385.6	6979078
385.7	12069759
385.8	5772077
385.9	4627446
386	3841027
386.1	9975239
386.2	22650407
386.3	6397678
386.4	3721381
386.5	5857485
386.6	6921113
386.7	12057262
386.8	5777210
386.9	4682024
387	3835910
387.1	9930694
387.2	22590616
387.3	6366733
387.4	3705922
387.5	5836579
387.6	6919596
387.7	12003736
387.8	5687276
387.9	4674138
388	3797661
388.1	9845099
388.2	22662799
388.3	6332795
388.4	3662466
388.5	5714139
388.6	6930047
388.7	11935653
388.8	5618680
388.9	4636922
389	3787890
389.1	9872519
389.2	22524546
389.3	6342968
389.4	3673954
389.5	5639304
389.6	6967431
389.7	11943116
389.8	5637707
389.9	4662589
390	3830393
390.1	9808334
390.2	22339054
390.3	6419443
390.4	3653715
390.5	5705460
390.6	6807718
390.7	11972051
390.8	5735851
390.9	4656233
391	3799022
391.1	9613902
391.2	21873905
391.3	6405329
391.4	3650680
391.5	5863089
391.6	6706047
391.7	12178036
391.8	5845386
391.9	4641146
392	3789865
392.1	9556634
392.2	22147441
392.3	6430363
392.4	3629548
392.5	5848264
392.6	6677885
392.7	12162536
392.8	5777673
392.9	4680419
393	3763484
393.1	9286493
393.2	21878185
393.3	6405816
393.4	3649974
393.5	5719490
393.6	6647537
393.7	12136005
393.8	5690472
393.9	4670932
394	3814503
394.1	9166264
394.2	21712467
394.3	6516501
394.4	3647464
394.5	5625146
394.6	6691136
394.7	12035852
394.8	5593380
394.9	4676095
395	3869877
395.1	9181638
395.2	21516089
395.3	6664392
395.4	3637786
395.5	5560508
395.6	6854171
395.7	11928394
395.8	5565410
395.9	4691922
396	3816763
396.1	9321014
396.2	21792469
396.3	6750134
396.4	3639290
396.5	5555713
396.6	7085620
396.7	11936164
396.8	5584388
396.9	4685364
397	3766794
397.1	9406651
397.2	22041738
397.3	6760868
397.4	3630408
397.5	5546240
397.6	7032588
397.7	11941726
397.8	5660269
397.9	4682436
398	3732542
398.1	9219337
398.2	22125846
398.3	6984466
398.4	3636649
398.5	5524490
398.6	6722521
398.7	11884873
398.8	5690645
398.9	4645014
399	3755087
399.1	8915062
399.2	22227412
399.3	6951281
399.4	3611463
399.5	5554633
399.6	6449253
399.7	11965744
399.8	5666570
399.9	4673977
400	3723373
400.1	6734682
400.2	16819210
400.3	4873543
400.4	2243631
400.5	3322079
400.6	3793169
400.7	7363861
400.8	3225447
400.9	2628083
401	2160849
401.1	5040096
401.2	14059773
401.3	4035170
401.4	1921601
401.5	2867308
401.6	3451013
401.7	6792594
401.8	2912974
401.9	2407701
402	1992946
402.1	4779864
402.2	13023923
402.3	3841396
402.4	1793549
402.5	2656305
402.6	3317874
402.7	6447434
402.8	2752591
402.9	2275614
403	1855909
403.1	4590806
403.2	12160513
403.3	3668310
403.4	1710034
403.5	2503544
403.6	3372258
403.7	6143935
403.8	2602521
403.9	2161410
404	1779412
404.1	4629795
404.2	11586426
404.3	3516202
404.4	1635672
404.5	2399438
404.6	3512453
404.7	5882041
404.8	2544575
404.9	2069315
405	1710907
405.1	4602220
405.2	11110489
405.3	3470869
405.4	1590544
405.5	2323039
405.6	3327745
405.7	5668898
405.8	2438844
405.9	1988785
406	1665944
406.1	4253856
406.2	10557113
406.3	3372299
406.4	1553338
406.5	2236213
406.6	2983704
406.7	5444355
406.8	2336747
406.9	1930767
407	1609507
407.1	3895142
407.2	10128807
407.3	3283390
407.4	1511522
407.5	2166321
407.6	2733768
407.7	5284981
407.8	2271887
407.9	1884370
408	1568493
408.1	3631370
408.2	9900337
408.3	3303269
408.4	1469361
408.5	2094892
408.6	2620262
408.7	5119091
408.8	2199489
408.9	1847324
409	1516270
409.1	3437437
409.2	9580895
409.3	3219935
409.4	1446014
409.5	2018081
409.6	2522410
409.7	4965331
409.8	2156817
409.9	1803604
410	1477799
410.1	3298004
410.2	9397509
410.3	3294013
410.4	1407751
410.5	1965795
410.6	2408083
410.7	4865693
410.8	2132763
410.9	1766604
411	1443276
411.1	3185590
411.2	9206743
411.3	3272805
411.4	1369722
411.5	1936647
411.6	2355045
411.7	4755055
411.8	2118617
411.9	1719351
412	1432136
412.1	3144500
412.2	9148002
412.3	3195568
412.4	1344407
412.5	1888814
412.6	2336885
412.7	4641693
412.8	2018692
412.9	1673380
413	1427311
413.1	3079812
413.2	9099117
413.3	3023812
413.4	1308767
413.5	1848714
413.6	2323500
413.7	4614790
413.8	1975308
413.9	1652011
414	1378221
414.1	2999775
414.2	9055771
414.3	3038713
414.4	1297718
414.5	1814391
414.6	2248602
414.7	4533414
414.8	1941743
414.9	1632914
415	1340409
415.1	2917040
415.2	8750861
415.3	3033320
415.4	1272068
415.5	1769091
415.6	2223841
415.7	4408084
415.8	1878405
415.9	1600506
416	1302435
416.1	2923928
416.2	8591899
416.3	2937538
416.4	1246096
416.5	1732999
416.6	2275556
416.7	4338852
416.8	1853628
416.9	1576625
417	1282180
417.1	2940137
417.2	8360771
417.3	2888383
417.4	1231406
417.5	1701526
417.6	2281963
417.7	4254247
417.8	1851970
417.9	1540258
418	1280544
418.1	2858757
418.2	8123980
418.3	2886718
418.4	1201688
418.5	1675378
418.6	2144005
418.7	4174449
418.8	1807058
418.9	1516357
419	1246318
419.1	2712451
419.2	7895012
419.3	2821355
419.4	1178304
419.5	1647698
419.6	2015715
419.7	4079983
419.8	1797149
419.9	1511000
420	1212256
420.1	2570703
420.2	7735945
420.3	2805250
420.4	1163972
420.5	1612213
420.6	1943277
420.7	4017984
420.8	1768844
420.9	1484034
421	1189042
421.1	2468399
421.2	7516187
421.3	2747049
421.4	1188542
421.5	1585142
421.6	1914171
421.7	3945887
421.8	1718656
421.9	1457126
422	1176887
422.1	2428276
422.2	7398879
422.3	2827150
422.4	1164046
422.5	1549713
422.6	1895922
422.7	3891023
422.8	1704592
422.9	1430780
423	1156070
423.1	2417094
423.2	7328043
423.3	2836576
423.4	1140036
423.5	1524085
423.6	1948523
423.7	3837558
423.8	1727773
423.9	1410708
424	1136478
424.1	2485883
424.2	7298906
424.3	2837459
424.4	1122504
424.5	1497551
424.6	2086652
424.7	3815805
424.8	1697876
424.9	1402373
425	1120287
425.1	2599316
425.2	7249661
425.3	2775818
425.4	1097686
425.5	1485646
425.6	2214314
425.7	3856878
425.8	1657541
425.9	1391432
426	1111937
426.1	2607176
426.2	7294372
426.3	2809723
426.4	1080210
426.5	1471215
426.6	2034318
426.7	3838621
426.8	1647896
426.9	1364983
427	1088289
427.1	2369199
427.2	7248014
427.3	2759943
427.4	1065140
427.5	1436299
427.6	1829513
427.7	3728430
427.8	1604319
427.9	1341517
428	1067203
428.1	2205001
428.2	7120559
428.3	2674909
428.4	1044504
428.5	1410056
428.6	1711400
428.7	3566187
428.8	1573715
428.9	1321074
429	1047063
429.1	2146461
429.2	6893923
429.3	2703106
429.4	1024086
429.5	1381580
429.6	1650534
429.7	3451472
429.8	1567324
429.9	1307607
430	1023746
430.1	2076709
430.2	6708106
430.3	2677924
430.4	1009528
430.5	1355540
430.6	1613047
430.7	3370124
430.8	1533988
430.9	1288652
431	1006071
431.1	2017536
431.2	6612249
431.3	2646331
431.4	994031
431.5	1338494
431.6	1593358
431.7	3328921
431.8	1533583
431.9	1269509
432	1002379
432.1	1953781
432.2	6504334
432.3	2556714
432.4	981516
432.5	1334490
432.6	1580580
432.7	3329093
432.8	1519222
432.9	1248564
433	993285
433.1	1932679
433.2	6355295
433.3	2531351
433.4	967888
433.5	1306654
433.6	1578715
433.7	3348297
433.8	1473373
433.9	1231302
434	983539
434.1	1902690
434.2	6259718
434.3	2534377
434.4	957834
434.5	1282198
434.6	1546763
434.7	3341033
434.8	1444269
434.9	1221900
435	966754
435.1	1841705
435.2	6145317
435.3	2459367
435.4	968274
435.5	1268811
435.6	1496111
435.7	3268169
435.8	1424413
435.9	1221814
436	951786
436.1	1782811
436.2	6018871
436.3	2494297
436.4	978625
436.5	1239669
436.6	1464584
436.7	3174236
436.8	1414125
436.9	1203151
437	944784
437.1	1734302
437.2	5860734
437.3	2500918
437.4	949354
437.5	1220961
437.6	1457412
437.7	3111315
437.8	1392808
437.9	1191851
438	939079
438.1	1696331
438.2	5792389
438.3	2555819
438.4	930557
438.5	1198848
438.6	1424046
438.7	3055912
438.8	1390388
438.9	1179063
439	906940
439.1	1656573
439.2	5682849
439.3	2534533
439.4	918601
439.5	1181542
439.6	1385466
439.7	3001211
439.8	1391533
439.9	1159842
440	895976
440.1	1611136
440.2	5668927
440.3	2584692
440.4	915866
440.5	1170160
440.6	1366783
440.7	2938842
440.8	1383332
440.9	1138652
441	888511
441.1	1586156
441.2	5635183
441.3	2581922
441.4	904546
441.5	1150635
441.6	1364376
441.7	2935939
441.8	1410403
441.9	1131304
442	885005
442.1	1581964
442.2	5684609
442.3	2576498
442.4	891759
442.5	1134717
442.6	1353091
442.7	2923430
442.8	1368680
442.9	1130219
443	871073
443.1	1579042
443.2	5624971
443.3	2495031
443.4	888373
443.5	1126221
443.6	1347588
443.7	2877189
443.8	1353862
443.9	1126407
444	871193
444.1	1571725
444.2	5611521
444.3	2474442
444.4	885696
444.5	1115319
444.6	1333806
444.7	2867319
444.8	1354246
444.9	1108991
445	853249
445.1	1540940
445.2	5560317
445.3	2464291
445.4	863296
445.5	1104127
445.6	1304351
445.7	2878239
445.8	1333042
445.9	1092210
446	835466
446.1	1487629
446.2	5496659
446.3	2425810
446.4	853069
446.5	1085880
446.6	1256406
446.7	2871126
446.8	1308362
446.9	1082800
447	820557
447.1	1424786
447.2	5341848
447.3	2339032
447.4	847841
447.5	1066771
447.6	1226974
447.7	2793719
447.8	1286325
447.9	1079247
448	811451
448.1	1404008
448.2	5218565
448.3	2274577
448.4	845893
448.5	1044922
448.6	1226389
448.7	2728102
448.8	1275104
448.9	1066155
449	801113
449.1	1372806
449.2	5031276
449.3	2304684
449.4	843073
449.5	1026631
449.6	1227966
449.7	2664473
449.8	1269544
449.9	1057318
450	795121
450.1	1374740
450.2	4913758
450.3	2291536
450.4	859523
450.5	1020346
450.6	1236698
450.7	2600390
450.8	1258319
450.9	1049182
451	788337
451.1	1391035
451.2	4793466
451.3	2303017
451.4	853624
451.5	1010419
451.6	1239218
451.7	2551205
451.8	1249898
451.9	1038416
452	783653
452.1	1402676
452.2	4736004
452.3	2327814
452.4	829850
452.5	995927
452.6	1227080
452.7	2528539
452.8	1220768
452.9	1022975
453	774111
453.1	1373807
453.2	4666226
453.3	2340886
453.4	816254
453.5	983252
453.6	1191412
453.7	2520466
453.8	1219930
453.9	1008486
454	767606
454.1	1295346
454.2	4655502
454.3	2385595
454.4	808203
454.5	964846
454.6	1153938
454.7	2516321
454.8	1217466
454.9	998147
455	763336
455.1	1238368
455.2	4653334
455.3	2361333
455.4	811692
455.5	960776
455.6	1119893
455.7	2500104
455.8	1205690
455.9	995299
456	758064
456.1	1206786
456.2	4626895
456.3	2369007
456.4	797527
456.5	946224
456.6	1116442
456.7	2454844
456.8	1200993
456.9	990925
457	757165
457.1	1195760
457.2	4572236
457.3	2386347
457.4	810313
457.5	933153
457.6	1106877
457.7	2402787
457.8	1214076
457.9	991874
458	740554
458.1	1185322
458.2	4534083
458.3	2381777
458.4	818395
458.5	924912
458.6	1088344
458.7	2365178
458.8	1181403
458.9	973689
459	732999
459.1	1162035
459.2	4468748
459.3	2300391
459.4	793105
459.5	914048
459.6	1068031
459.7	2334289
459.8	1153781
459.9	959666
460	724605
460.1	1149013
460.2	4418280
460.3	2284796
460.4	776713
460.5	904231
460.6	1051880
460.7	2314906
460.8	1146489
460.9	953734
461	722683
461.1	1131370
461.2	4359126
461.3	2209325
461.4	768025
461.5	899369
461.6	1045932
461.7	2290154
461.8	1144792
461.9	959584
462	716585
462.1	1108006
462.2	4287512
462.3	2204076
462.4	764064
462.5	882577
462.6	1033214
462.7	2271639
462.8	1140826
462.9	949063
463	707173
463.1	1085773
463.2	4199737
463.3	2168671
463.4	766503
463.5	867820
463.6	1025209
463.7	2250666
463.8	1157402
463.9	939326
464	690633
464.1	1065316
464.2	4118356
464.3	2153905
464.4	765450
464.5	854139
464.6	1013895
464.7	2218787
464.8	1135167
464.9	924370
465	682020
465.1	1044198
465.2	4012734
465.3	2121775
465.4	768067
465.5	848030
465.6	999503
465.7	2181171
465.8	1107682
465.9	910641
466	678556
466.1	1022641
466.2	3919798
466.3	2136253
466.4	756777
466.5	837226
466.6	976191
466.7	2137607
466.8	1086522
466.9	902405
467	669459
467.1	1012793
467.2	3864668
467.3	2143955
467.4	743246
467.5	826690
467.6	969703
467.7	2119279
467.8	1097467
467.9	902884
468	667000
468.1	1012886
468.2	3874897
468.3	2174727
468.4	734411
468.5	814384
468.6	957014
468.7	2102218
468.8	1089869
468.9	896812
469	661283
469.1	992554
469.2	3832573
469.3	2266965
469.4	736145
469.5	807124
469.6	944636
469.7	2106154
469.8	1081903
469.9	881971
470	655199
470.1	976596
470.2	3856052
470.3	2255704
470.4	734339
470.5	790418
470.6	928553
470.7	2089436
470.8	1081664
470.9	873045
471	643490
471.1	953414
471.2	3848890
471.3	2203857
471.4	725814
471.5	782225
471.6	920305
471.7	2048098
471.8	1071242
471.9	868655
472	638996
472.1	935495
472.2	3766000
472.3	2203440
472.4	721996
472.5	773430
472.6	913985
472.7	2003587
472.8	1056612
472.9	863634
473	629092
473.1	919870
473.2	3678990
473.3	2162667
473.4	730754
473.5	761167
473.6	903933
473.7	1983918
473.8	1034687
473.9	850813
474	623168
474.1	908888
474.2	3622964
474.3	2104312
474.4	719952
474.5	749686
474.6	893774
474.7	1977219
474.8	1035908
474.9	839899
475	611925
475.1	887862
475.2	3594331
475.3	2072836
475.4	696506
475.5	736931
475.6	885263
475.7	1969245
475.8	1028743
475.9	835975
476	604425
476.1	881222
476.2	3555460
476.3	2041485
476.4	684720
476.5	735390
476.6	884742
476.7	1975094
476.8	1023224
476.9	823999
477	596630
477.1	874414
477.2	3530086
477.3	2016895
477.4	682182
477.5	722514
477.6	880564
477.7	1981569
477.8	1015324
477.9	815871
478	591554
478.1	858468
478.2	3466035
478.3	2014973
478.4	677006
478.5	707430
478.6	867097
478.7	1942185
478.8	1002848
478.9	805554
479	605148
479.1	838720
479.2	3368232
479.3	2013140
479.4	682686
479.5	700463
479.6	849321
479.7	1881026
479.8	1003714
479.9	806238
480	587750
480.1	824037
480.2	3274422
480.3	2001369
480.4	674684
480.5	691905
480.6	839116
480.7	1807643
480.8	982812
480.9	802455
481	574914
481.1	807104
481.2	3156075
481.3	2026264
481.4	676515
481.5	682800
481.6	828707
481.7	1766292
481.8	981296
481.9	793051
482	568315
482.1	805904
482.2	3106293
482.3	2044072
482.4	672882
482.5	670528
482.6	810774
482.7	1754320
482.8	974707
482.9	783307
483	561914
483.1	788389
483.2	3116819
483.3	2109518
483.4	671553
483.5	662442
483.6	800352
483.7	1773924
483.8	984238
483.9	773180
484	560828
484.1	778554
484.2	3194827
484.3	2121912
484.4	660452
484.5	654220
484.6	793102
484.7	1806669
484.8	975196
484.9	763574
485	554000
485.1	768412
485.2	3323138
485.3	2105591
485.4	666177
485.5	648813
485.6	785703
485.7	1867098
485.8	973056
485.9	762579
486	544287
486.1	763356
486.2	3389308
486.3	2070285
486.4	655610
486.5	640221
486.6	781743
486.7	1852390
486.8	949149
486.9	754977
487	536203
487.1	744144
487.2	3219749
487.3	2020415
487.4	641777
487.5	628444
487.6	767028
487.7	1761917
487.8	932661
487.9	738493
488	527771
488.1	739942
488.2	3083082
488.3	2029326
488.4	637331
488.5	617980
488.6	764706
488.7	1682672
488.8	931828
488.9	731046
489	519585
489.1	730741
489.2	2999402
489.3	1968039
489.4	628133
489.5	608405
489.6	755223
489.7	1624741
489.8	928217
489.9	719517
490	512080
490.1	716712
490.2	2888018
490.3	1922662
490.4	622099
490.5	597285
490.6	744402
490.7	1601310
490.8	923683
490.9	713581
491	508164
491.1	697902
491.2	2843369
491.3	1865813
491.4	613952
491.5	587009
491.6	727707
491.7	1588954
491.8	919886
491.9	708502
492	500882
492.1	677792
492.2	2778601
492.3	1867934
492.4	607777
492.5	576968
492.6	711588
492.7	1563704
492.8	910340
492.9	699709
493	489583
493.1	660114
493.2	2718035
493.3	1856545
493.4	605660
493.5	568156
493.6	713106
493.7	1545874
493.8	897846
493.9	688328
494	491964
494.1	648679
494.2	2692450
494.3	1844204
494.4	601814
494.5	561952
494.6	705262
494.7	1533537
494.8	886577
494.9	690750
495	479192
495.1	642071
495.2	2653025
495.3	1891700
495.4	593820
495.5	550331
495.6	705405
495.7	1507267
495.8	881718
495.9	685602
496	472920
496.1	639382
496.2	2619740
496.3	1898112
496.4	589671
496.5	541724
496.6	701043
496.7	1496556
496.8	871659
496.9	674965
497	469046
497.1	638335
497.2	2589354
497.3	1919265
497.4	593897
497.5	533571
497.6	687899
497.7	1522416
497.8	881565
497.9	663519
498	464410
498.1	635066
498.2	2625273
498.3	1888367
498.4	594358
498.5	523982
498.6	673737
498.7	1554795
498.8	883922
498.9	653943
499	457821
499.1	612855
499.2	2595500
499.3	1906420
499.4	583372
499.5	517640
499.6	660800
499.7	1499921
499.8	872756
499.9	645149
500	451448
500.1	596444
500.2	2546356
500.3	1929712
500.4	578506
500.5	508980
500.6	653241
500.7	1423291
500.8	870818
500.9	641981
501	441118
501.1	592167
501.2	2481503
501.3	1931865
501.4	570249
501.5	499705
501.6	651399
501.7	1367075
501.8	861435
501.9	633387
502	432600
502.1	593803
502.2	2436745
502.3	1912729
502.4	560866
502.5	491587
502.6	650932
502.7	1337150
502.8	838880
502.9	625494
503	430933
503.1	616737
503.2	2416607
503.3	1894413
503.4	557655
503.5	481830
503.6	647614
503.7	1323067
503.8	835293
503.9	616976
504	424492
504.1	604550
504.2	2405617
504.3	1816975
504.4	568835
504.5	478148
504.6	644470
504.7	1352506
504.8	833566
504.9	613426
505	420132
505.1	592599
505.2	2369608
505.3	1769694
505.4	556790
505.5	471914
505.6	636138
505.7	1429966
505.8	833818
505.9	606980
506	417249
506.1	567598
506.2	2429146
506.3	1755455
506.4	554056
506.5	466878
506.6	620192
506.7	1517907
506.8	825003
506.9	600318
507	414104
507.1	566080
507.2	2454148
507.3	1797720
507.4	560148
507.5	461665
507.6	614235
507.7	1485757
507.8	820732
507.9	604849
508	406212
508.1	552064
508.2	2349126
508.3	1746697
508.4	564779
508.5	458323
508.6	617039
508.7	1376636
508.8	808854
508.9	610027
509	405981
509.1	546268
509.2	2232213
509.3	1756727
509.4	562817
509.5	450969
509.6	620821
509.7	1285349
509.8	803746
509.9	603051
510	404296
510.1	541896
510.2	2144372
510.3	1769862
510.4	557291
510.5	442082
510.6	619298
510.7	1225754
510.8	800401
510.9	597792
511	399081
511.1	540120
511.2	2083269
511.3	1766795
511.4	548093
511.5	432391
511.6	616554
511.7	1177870
511.8	798304
511.9	585442
512	415107
512.1	536236
512.2	2072512
512.3	1778386
512.4	543535
512.5	425897
512.6	614470
512.7	1153741
512.8	798863
512.9	579302
513	391936
513.1	523933
513.2	2028435
513.3	1781744
513.4	545233
513.5	426032
513.6	600436
513.7	1153930
513.8	801465
513.9	572438
514	383907
514.1	512470
514.2	2031623
514.3	1796054
514.4	534721
514.5	421854
514.6	585996
514.7	1183518
514.8	797925
514.9	564694
515	381959
515.1	513234
515.2	2046101
515.3	1786410
515.4	526681
515.5	415780
515.6	574510
515.7	1201444
515.8	795026
515.9	561814
516	381046
516.1	497747
516.2	2011319
516.3	1769220
516.4	523735
516.5	406536
516.6	569875
516.7	1167558
516.8	779538
516.9	559587
517	374811
517.1	491377
517.2	1938480
517.3	1762068
517.4	525198
517.5	411336
517.6	565948
517.7	1138532
517.8	777758
517.9	552751
518	371756
518.1	492132
518.2	1921215
518.3	1717755
518.4	516281
518.5	398023
518.6	560266
518.7	1126003
518.8	765439
518.9	550575
519	365300
519.1	482827
519.2	1949092
519.3	1651140
519.4	511206
519.5	392241
519.6	550131
519.7	1122767
519.8	755359
519.9	543865
520	362835
520.1	473484
520.2	1889509
520.3	1620895
520.4	503497
520.5	387448
520.6	548983
520.7	1081372
520.8	756258
520.9	534217
521	357367
521.1	468949
521.2	1835201
521.3	1613503
521.4	506957
521.5	383061
521.6	540209
521.7	1051303
521.8	751792
521.9	531987
522	355323
522.1	459210
522.2	1799945
522.3	1614457
522.4	513848
522.5	380373
522.6	541435
522.7	1039473
522.8	744764
522.9	527565
523	352793
523.1	459271
523.2	1733242
523.3	1639346
523.4	513494
523.5	377160
523.6	545179
523.7	1021591
523.8	736347
523.9	523692
524	351598
524.1	462640
524.2	1705241
524.3	1638455
524.4	514612
524.5	373976
524.6	559067
524.7	1010325
524.8	736668
524.9	519218
525	350543
525.1	468490
525.2	1699401
525.3	1637022
525.4	513277
525.5	366947
525.6	555475
525.7	1001789
525.8	729643
525.9	513441
526	347210
526.1	460099
526.2	1734995
526.3	1680736
526.4	507062
526.5	359338
526.6	540943
526.7	1032883
526.8	726894
526.9	512171
527	344049
527.1	441309
527.2	1809593
527.3	1663095
527.4	502822
527.5	354566
527.6	525879
527.7	1053056
527.8	732870
527.9	507585
528	339435
528.1	426992
528.2	1922214
528.3	1667064
528.4	498468
528.5	349427
528.6	520442
528.7	1023884
528.8	736370
528.9	512407
529	334626
529.1	422767
529.2	1732655
529.3	1668401
529.4	496764
529.5	345619
529.6	516201
529.7	983545
529.8	732511
529.9	502181
530	331348
530.1	426771
530.2	1632959
530.3	1625825
530.4	486264
530.5	342838
530.6	513812
530.7	949122
530.8	718035
530.9	493322
531	331723
531.1	429015
531.2	1574109
531.3	1593439
531.4	485285
531.5	336345
531.6	515543
531.7	920220
531.8	694988
531.9	487027
532	321878
532.1	430245
532.2	1520787
532.3	1547367
532.4	476314
532.5	327349
532.6	520969
532.7	892050
532.8	685243
532.9	483439
533	318406
533.1	438651
533.2	1490725
533.3	1539063
533.4	474184
533.5	322397
533.6	529838
533.7	881088
533.8	690054
533.9	482007
534	314913
534.1	436367
534.2	1456908
534.3	1499059
534.4	480268
534.5	316652
534.6	517734
534.7	880539
534.8	696115
534.9	472377
535	307724
535.1	420560
535.2	1440784
535.3	1480965
535.4	474203
535.5	313539
535.6	497151
535.7	881653
535.8	683904
535.9	467414
536	302137
536.1	402134
536.2	1420053
536.3	1463735
536.4	472208
536.5	307019
536.6	482848
536.7	868551
536.8	670920
536.9	461985
537	300935
537.1	396610
537.2	1401422
537.3	1466123
537.4	471584
537.5	302184
537.6	481804
537.7	853054
537.8	673701
537.9	459509
538	304877
538.1	392944
538.2	1375660
538.3	1476510
538.4	466786
538.5	300045
538.6	471976
538.7	844033
538.8	660065
538.9	452323
539	304896
539.1	391031
539.2	1352804
539.3	1478090
539.4	464515
539.5	297030
539.6	465816
539.7	831636
539.8	661016
539.9	448018
540	305138
540.1	399499
540.2	1319763
540.3	1560722
540.4	464700
540.5	291704
540.6	457849
540.7	805039
540.8	655915
540.9	448802
541	292816
541.1	379930
541.2	1302709
541.3	1497318
541.4	462585
541.5	286407
541.6	453019
541.7	788253
541.8	663926
541.9	443084
542	285410
542.1	370410
542.2	1301180
542.3	1485550
542.4	458604
542.5	285241
542.6	450301
